type,subtype,ts,user,text,client_msg_id,team,user_team,source_team,user_profile,blocks,reactions,files,upload,display_as_bot,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,replies,is_locked,subscribed,parent_user_id,bot_id,bot_profile,last_read,attachments,edited,inviter,channel_name
message,,1616489976.0001,U01S7BM4N81,,,,,,,,,"[{'id': 'F01S1EY233P', 'created': 1616489974, 'timestamp': 1616489974, 'name': 'Bildschirmfoto 2021-03-23 um 09.59.03.png', 'title': 'Bildschirmfoto 2021-03-23 um 09.59.03.png', 'mimetype': 'image/png', 'filetype': 'png', 'pretty_type': 'PNG', 'user': 'U01S7BM4N81', 'editable': False, 'size': 159688, 'mode': 'hosted', 'is_external': False, 'external_type': '', 'is_public': True, 'public_url_shared': False, 'display_as_bot': False, 'username': '', 'url_private': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01S1EY233P/bildschirmfoto_2021-03-23_um_09.59.03.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'url_private_download': 'https://files.slack.com/files-pri/T01RBRV5F7H-F01S1EY233P/download/bildschirmfoto_2021-03-23_um_09.59.03.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_64': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01S1EY233P-1a153ef431/bildschirmfoto_2021-03-23_um_09.59.03_64.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_80': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01S1EY233P-1a153ef431/bildschirmfoto_2021-03-23_um_09.59.03_80.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01S1EY233P-1a153ef431/bildschirmfoto_2021-03-23_um_09.59.03_360.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'thumb_360_w': 360, 'thumb_360_h': 240, 'thumb_160': 'https://files.slack.com/files-tmb/T01RBRV5F7H-F01S1EY233P-1a153ef431/bildschirmfoto_2021-03-23_um_09.59.03_160.png?t=xoxe-1861879185255-2047593969042-2053756158948-4cf6552631c579c36efd5d2fd242de30', 'original_w': 369, 'original_h': 246, 'thumb_tiny': 'AwAgADCJTxUikVEikD5hinZA4pDLMIUglgOKk3Afwj8qoibEmDwDx+NSZGcUDSLcjqF4Az9KQSL5YyBzx0rPE7mTB+6elTOzYG0HA55p3JJgcgYGajkcg7SADQJgOBUEjqZM7jyaAGyjNN3ORtJ4+lSZT+8aPkx940DBTtUnsOakDBnKFmPGeuBTY2jB5PbmmlgWJDd6QH//2Q==', 'permalink': 'https://data-ft-ber-03-2021.slack.com/files/U01S7BM4N81/F01S1EY233P/bildschirmfoto_2021-03-23_um_09.59.03.png', 'permalink_public': 'https://slack-files.com/T01RBRV5F7H-F01S1EY233P-24e40b1ebf', 'is_starred': False, 'has_rich_preview': False}]",0.0,0.0,,,,,,,,,,,,,,,,funcommittee
message,,1616490087.0008,U01RSRE0N3D,Will be announced in a week :v:,93944d25-0845-4056-9741-d72e20f853e7,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'DsvEg', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Will be announced in a week '}, {'type': 'emoji', 'name': 'v'}]}]}]",,,,,,,,,,,,,,,,,,"{'user': 'U01RSRE0N3D', 'ts': '1616490105.000000'}",,funcommittee
message,,1616490093.001,U01RSRE0N3D,please stand by,,T01RBRV5F7H,,,,"[{'type': 'image', 'block_id': 'rAs', 'image_url': 'https://media2.giphy.com/media/3o6ZtrChnPoh4CfPr2/giphy.gif?cid=6104955e85416a33e52a42d2023119ef83b063ce91a85bfb&rid=giphy.gif&ct=g', 'alt_text': 'please stand by', 'title': {'type': 'plain_text', 'text': 'please stand by', 'emoji': True}, 'fallback': '480x270px image', 'image_width': 480, 'image_height': 270, 'image_bytes': 220811, 'is_animated': True}, {'type': 'context', 'block_id': 'Yad', 'elements': [{'type': 'image', 'image_url': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_32.png', 'alt_text': 'giphy logo'}, {'type': 'mrkdwn', 'text': 'Posted using /giphy | GIF by <https://giphy.com/southpark/|South Park>', 'verbatim': False}]}]",,,,,,,,,,,,,,B01S7FSR36Y,"{'id': 'B01S7FSR36Y', 'deleted': False, 'name': 'giphy', 'updated': 1616421896, 'app_id': 'A0F827J2C', 'icons': {'image_36': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png', 'image_48': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_48.png', 'image_72': 'https://a.slack-edge.com/dc483/img/plugins/giphy/service_72.png'}, 'team_id': 'T01RBRV5F7H'}",,,,,funcommittee
message,,1619532078.0025,U01RSRE0N3D,<!here> Yoga starting :)),7286c50c-8219-43f2-8876-f75f0d1b5002,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '5b0571ca5e6f', 'image_72': 'https://avatars.slack-edge.com/2021-03-18/1876877550179_5b0571ca5e6fe1f759fe_72.jpg', 'first_name': 'Kosta', 'real_name': 'Kosta', 'display_name': 'Kosta', 'team': 'T01RBRV5F7H', 'name': 'kostadin.mitkov', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': '1cm', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'broadcast', 'range': 'here'}, {'type': 'text', 'text': ' Yoga starting :))'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1619532091.0027,U01RXCQHMHT,waiting,2cef6148-8734-4602-9135-19ed1f17c6f2,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'WG6S3', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'waiting'}]}]}]",,,,,,,,,,,,,,,,,,,,funcommittee
message,,1619545503.003,U01RXCQHMHT,":smiling_face_with_tear:

<https://www.youtube.com/watch?v=KxGRhd_iWuE>",0a10160e-1259-4139-88df-9eddb9361336,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'zJJ', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'emoji', 'name': 'smiling_face_with_tear'}, {'type': 'text', 'text': '\n\n'}, {'type': 'link', 'url': 'https://www.youtube.com/watch?v=KxGRhd_iWuE'}]}]}]",,,,,1619545503.003,2.0,2.0,1619546570.0035,"['U01RW2X7S9Z', 'U01S7KCL3DF']","[{'user': 'U01RW2X7S9Z', 'ts': '1619545727.003200'}, {'user': 'U01S7KCL3DF', 'ts': '1619546570.003500'}]",0.0,0.0,,,,,"[{'service_name': 'YouTube', 'service_url': 'https://www.youtube.com/', 'title': 'Matsuoka Shuzo [松岡修造 ] - あきらめかけているあなた (NEVER GIVE UP!!) [English]', 'title_link': 'https://www.youtube.com/watch?v=KxGRhd_iWuE', 'author_name': 'Ryuujin131', 'author_link': 'https://www.youtube.com/user/Ryuujin131', 'thumb_url': 'https://i.ytimg.com/vi/KxGRhd_iWuE/hqdefault.jpg', 'thumb_width': 480, 'thumb_height': 360, 'fallback': 'YouTube Video: Matsuoka Shuzo [松岡修造 ] - あきらめかけているあなた (NEVER GIVE UP!!) [English]', 'video_html': '<iframe width=""400"" height=""300"" src=""https://www.youtube.com/embed/KxGRhd_iWuE?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>', 'video_html_width': 400, 'video_html_height': 300, 'from_url': 'https://www.youtube.com/watch?v=KxGRhd_iWuE', 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/youtube.png', 'id': 1, 'original_url': 'https://www.youtube.com/watch?v=KxGRhd_iWuE'}]",,,funcommittee
message,,1619545727.0032,U01RW2X7S9Z,this is what i'm needing right now,2aabb6c6-f8be-4294-b2d1-546622c56aa8,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7e12d75d168a', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1880105796643_7e12d75d168ae25c167d_72.jpg', 'first_name': 'Alexandre', 'real_name': 'Alexandre Sommerkamp', 'display_name': 'Alexandre Sommerkamp', 'team': 'T01RBRV5F7H', 'name': 'alex.c.skp', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'CNfyE', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""this is what i'm needing right now""}]}]}]","[{'name': 'heart', 'users': ['U01RXCQHMHT'], 'count': 1}]",,,,1619545503.003,,,,,,,,U01RXCQHMHT,,,,,,,funcommittee
message,,1619546570.0035,U01S7KCL3DF,Thank you Japanese fisherman,0d88d0f4-2fca-45ab-829e-2c61f762b0c9,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '17b52091bb62', 'image_72': 'https://avatars.slack-edge.com/2021-03-19/1875964347925_17b52091bb62c2340b4c_72.png', 'first_name': 'Sam', 'real_name': 'Sam Katterfield', 'display_name': 'Sam', 'team': 'T01RBRV5F7H', 'name': 'samkatterfield', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'fmh', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Thank you Japanese fisherman'}]}]}]","[{'name': 'joy', 'users': ['U01RXCQHMHT'], 'count': 1}]",,,,1619545503.003,,,,,,,,U01RXCQHMHT,,,,,,,funcommittee
message,,1619546603.0038,U01RXCQHMHT,<https://www.youtube.com/watch?v=ZXsQAXx_ao0>,6352006c-7e75-46fc-868c-8f57a72663c2,T01RBRV5F7H,T01RBRV5F7H,T01RBRV5F7H,"{'avatar_hash': '7290c61c38a0', 'image_72': 'https://avatars.slack-edge.com/2021-03-22/1898002028225_7290c61c38a01ad66680_72.jpg', 'first_name': 'Thanh', 'real_name': 'Thanh Tung Ha Thuc DAFT Berlin March 2021', 'display_name': 'Tony Ha', 'team': 'T01RBRV5F7H', 'name': 'tony.hathuc', 'is_restricted': False, 'is_ultra_restricted': False}","[{'type': 'rich_text', 'block_id': 'A5UC', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.youtube.com/watch?v=ZXsQAXx_ao0'}]}]}]",,,,,,,,,,,,,,,,,"[{'service_name': 'YouTube', 'service_url': 'https://www.youtube.com/', 'title': 'Shia LaBeouf ""Just Do It"" Motivational Speech (Original Video by LaBeouf, Rönkkö &amp; Turner)', 'title_link': 'https://www.youtube.com/watch?v=ZXsQAXx_ao0', 'author_name': 'MotivaShian', 'author_link': 'https://www.youtube.com/channel/UC0yDCpC_UaXEdL6Zc4715rg', 'thumb_url': 'https://i.ytimg.com/vi/ZXsQAXx_ao0/hqdefault.jpg', 'thumb_width': 480, 'thumb_height': 360, 'fallback': 'YouTube Video: Shia LaBeouf ""Just Do It"" Motivational Speech (Original Video by LaBeouf, Rönkkö & Turner)', 'video_html': '<iframe width=""400"" height=""225"" src=""https://www.youtube.com/embed/ZXsQAXx_ao0?feature=oembed&autoplay=1&iv_load_policy=3"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen></iframe>', 'video_html_width': 400, 'video_html_height': 225, 'from_url': 'https://www.youtube.com/watch?v=ZXsQAXx_ao0', 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/youtube.png', 'id': 1, 'original_url': 'https://www.youtube.com/watch?v=ZXsQAXx_ao0'}]",,,funcommittee
message,channel_join,1616165790.0002,U01RNEU3SNA,<@U01RNEU3SNA> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,,funcommittee
message,channel_join,1616177226.0002,U01RW2X7S9Z,<@U01RW2X7S9Z> has joined the channel,,,,,,,,,,,,,,,,,,,,,,,,,,funcommittee
